session_id,username,remote_address,remote_port,status,timestamp,hour,day_of_week,username_enc,remote_address_enc,status_enc,anomaly,cluster
1497-3278,root,10.0.0.44,3389,connected,2025-07-01 07:44:37,7,1,7,193,0,1,2
2663-9682,john,203.0.113.32,3389,failed,2025-07-13 12:38:47,12,6,4,1196,2,1,0
9158-8309,bob,203.0.113.113,3389,failed,2025-07-10 06:45:11,6,3,2,1032,2,1,1
6200-7846,user1,198.51.100.166,3389,disconnected,2025-07-20 17:53:07,17,6,9,836,1,1,0
5024-8807,john,198.51.100.187,3389,disconnected,2025-07-25 20:50:00,20,4,4,859,1,1,0
2548-9528,remote,203.0.113.249,3389,disconnected,2025-07-26 15:56:11,15,5,6,1182,1,1,0
2745-2990,guest,198.51.100.170,3389,connected,2025-07-16 13:47:08,13,2,3,841,0,1,0
5021-1724,test,198.51.100.60,3389,disconnected,2025-07-27 02:51:35,2,6,8,973,1,1,1
9618-4438,user1,172.16.0.229,3389,disconnected,2025-07-10 18:12:03,18,3,9,398,1,1,2
7334-8516,root,198.51.100.18,3389,failed,2025-07-12 11:38:47,11,5,7,851,2,1,0
2807-2419,guest,192.168.1.171,3389,connected,2025-07-13 18:46:55,18,6,3,588,0,1,0
6321-4914,alice,192.168.1.190,3389,disconnected,2025-07-27 22:03:03,22,6,1,609,1,1,0
5426-2976,bob,198.51.100.170,3389,failed,2025-07-27 19:07:22,19,6,2,841,2,1,0
8410-3781,remote,203.0.113.87,3389,connected,2025-07-15 08:31:20,8,1,6,1256,0,1,0
6689-2706,root,172.16.0.70,3389,failed,2025-07-03 01:16:51,1,3,7,476,2,1,1
1879-4708,root,192.168.1.194,3389,connected,2025-07-07 09:10:36,9,0,7,613,0,1,1
1761-1320,remote,172.16.0.32,3389,failed,2025-07-17 15:47:13,15,3,6,434,2,1,2
5910-2968,john,10.0.0.128,3389,connected,2025-07-13 07:17:57,7,6,4,32,0,1,2
9391-1801,john,203.0.113.224,3389,connected,2025-07-22 18:31:07,18,1,4,1155,0,1,0
9791-7751,root,172.16.0.104,3389,connected,2025-07-23 15:29:14,15,2,7,260,0,1,2
5864-9873,guest,172.16.0.147,3389,failed,2025-07-09 18:56:24,18,2,3,307,2,1,2
3827-1457,john,203.0.113.175,3389,disconnected,2025-07-07 22:58:53,22,0,4,1100,1,1,0
5950-6045,bob,198.51.100.55,3389,disconnected,2025-07-27 06:26:09,6,6,2,967,1,1,1
3033-1442,bob,172.16.0.74,3389,disconnected,2025-07-23 02:18:03,2,2,2,480,1,1,1
7551-9416,rdp_user,172.16.0.163,3389,failed,2025-07-04 07:00:43,7,4,5,325,2,1,1
4884-7666,root,203.0.113.225,3389,failed,2025-07-20 19:36:21,19,6,7,1156,2,1,0
8285-4657,root,172.16.0.102,3389,failed,2025-07-01 06:54:23,6,1,7,258,2,1,1
9543-6607,remote,198.51.100.221,3389,connected,2025-07-02 07:38:36,7,2,6,898,0,1,1
5987-4563,user1,192.168.1.74,3389,failed,2025-07-15 18:39:29,18,1,9,734,2,1,0
4350-9561,alice,203.0.113.95,3389,failed,2025-07-12 09:51:14,9,5,1,1265,2,1,0
8407-8092,admin,198.51.100.35,3389,failed,2025-07-15 02:32:35,2,1,0,945,2,1,1
9312-4125,user1,10.0.0.87,3389,connected,2025-07-07 12:40:26,12,0,9,240,0,1,2
4354-9323,alice,203.0.113.166,3389,connected,2025-07-17 18:25:58,18,3,1,1090,0,1,0
2206-5108,remote,192.168.1.48,3389,connected,2025-07-27 11:32:35,11,6,6,705,0,1,0
4670-2303,admin,198.51.100.145,3389,failed,2025-07-23 10:35:55,10,2,0,813,2,1,1
4206-6750,test,198.51.100.149,3389,failed,2025-07-29 18:33:26,18,1,8,817,2,1,0
9052-4879,bob,172.16.0.141,3389,disconnected,2025-07-19 00:51:40,0,5,2,301,1,1,1
9113-8662,user1,203.0.113.125,3389,failed,2025-07-11 14:20:07,14,4,9,1045,2,1,0
2826-7804,user1,192.168.1.186,3389,disconnected,2025-07-23 15:41:22,15,2,9,604,1,1,2
6414-2117,alice,192.168.1.141,3389,connected,2025-07-16 22:35:14,22,2,1,555,0,1,2
1236-9085,rdp_user,10.0.0.32,3389,failed,2025-07-19 06:33:07,6,5,5,180,2,1,1
8928-2003,alice,10.0.0.155,3389,disconnected,2025-07-12 10:51:25,10,5,1,62,1,1,2
3855-8464,user1,203.0.113.145,3389,failed,2025-07-22 10:55:03,10,1,9,1067,2,1,0
1601-8261,user1,198.51.100.102,3389,failed,2025-07-27 07:17:56,7,6,9,766,2,1,1
6394-9111,alice,198.51.100.88,3389,failed,2025-07-23 09:23:56,9,2,1,1003,2,1,0
8857-4028,alice,192.168.1.45,3389,disconnected,2025-07-23 19:58:19,19,2,1,702,1,1,0
4804-9849,bob,198.51.100.169,3389,failed,2025-07-12 02:53:18,2,5,2,839,2,1,1
3181-5824,john,203.0.113.219,3389,disconnected,2025-07-13 23:42:27,23,6,4,1149,1,1,0
1107-8798,john,203.0.113.32,3389,disconnected,2025-07-04 23:11:39,23,4,4,1196,1,1,0
3068-9359,guest,192.168.1.77,3389,failed,2025-07-27 05:13:32,5,6,3,737,2,1,1
7271-4185,alice,192.168.1.162,3389,failed,2025-07-09 23:17:21,23,2,1,578,2,1,2
1348-8581,admin,192.168.1.33,3389,connected,2025-07-16 01:15:07,1,2,0,689,0,1,1
3391-3845,test,198.51.100.146,3389,connected,2025-07-23 08:03:03,8,2,8,814,0,1,1
9258-7550,user1,172.16.0.105,3389,connected,2025-07-13 04:59:03,4,6,9,261,0,1,1
9792-1638,guest,192.168.1.98,3389,connected,2025-07-09 11:09:13,11,2,3,760,0,1,0
2971-5217,user1,192.168.1.75,3389,connected,2025-07-02 17:04:26,17,2,9,735,0,1,0
5480-2604,remote,203.0.113.170,3389,connected,2025-07-19 20:31:15,20,5,6,1095,0,1,0
7958-6699,root,192.168.1.244,3389,connected,2025-07-20 05:26:56,5,6,7,669,0,1,1
8011-2022,admin,203.0.113.204,3389,failed,2025-07-28 16:52:38,16,0,0,1133,2,1,0
1768-9468,bob,172.16.0.80,3389,connected,2025-07-10 16:46:12,16,3,2,487,0,1,2
1486-6407,guest,192.168.1.121,3389,disconnected,2025-07-05 22:34:30,22,5,3,533,1,1,2
2243-3758,rdp_user,10.0.0.187,3389,connected,2025-07-07 04:29:30,4,0,5,97,0,1,1
1067-4757,user1,172.16.0.162,3389,connected,2025-07-23 15:32:22,15,2,9,324,0,1,2
4813-7959,alice,203.0.113.68,3389,connected,2025-07-26 05:44:01,5,5,1,1235,0,1,0
3381-1532,guest,198.51.100.126,3389,failed,2025-07-18 20:41:03,20,4,3,792,2,1,0
6211-6381,root,172.16.0.165,3389,disconnected,2025-07-15 05:18:47,5,1,7,327,1,1,1
5404-5882,guest,172.16.0.212,3389,connected,2025-07-07 19:13:44,19,0,3,380,0,1,2
9703-7669,test,198.51.100.137,3389,failed,2025-07-02 14:10:12,14,2,8,804,2,1,0
1374-5510,admin,10.0.0.172,3389,connected,2025-07-09 08:25:51,8,2,0,81,0,1,2
9729-8466,user1,198.51.100.165,3389,connected,2025-07-19 22:55:51,22,5,9,835,0,1,0
4984-1540,bob,192.168.1.226,3389,connected,2025-07-11 21:53:22,21,4,2,649,0,1,0
5994-6292,root,203.0.113.224,3389,connected,2025-07-14 10:34:21,10,0,7,1155,0,1,0
4359-2182,rdp_user,10.0.0.94,3389,disconnected,2025-07-21 06:08:59,6,0,5,248,1,1,1
8231-7429,admin,172.16.0.17,3389,disconnected,2025-07-21 03:17:03,3,0,0,332,1,1,1
4396-1899,admin,198.51.100.119,3389,connected,2025-07-05 22:10:24,22,5,0,784,0,1,0
2866-9710,bob,198.51.100.44,3389,disconnected,2025-07-03 08:18:46,8,3,2,955,1,1,1
4831-6127,bob,192.168.1.124,3389,disconnected,2025-07-05 22:07:11,22,5,2,536,1,1,2
6421-4070,john,192.168.1.58,3389,failed,2025-07-06 13:12:18,13,6,4,716,2,1,0
5365-4246,root,10.0.0.83,3389,disconnected,2025-07-11 11:31:33,11,4,7,236,1,1,2
2456-4177,rdp_user,203.0.113.43,3389,connected,2025-07-08 08:39:41,8,1,5,1208,0,1,0
8463-2854,alice,203.0.113.121,3389,connected,2025-07-10 08:47:37,8,3,1,1041,0,1,0
4314-9056,guest,192.168.1.132,3389,failed,2025-07-21 10:29:20,10,0,3,545,2,1,1
8428-6643,test,172.16.0.205,3389,disconnected,2025-07-25 16:05:29,16,4,8,372,1,1,2
7042-1448,john,198.51.100.35,3389,failed,2025-07-21 22:21:43,22,0,4,945,2,1,0
3453-9644,guest,10.0.0.125,3389,disconnected,2025-07-01 15:56:58,15,1,3,29,1,1,2
9107-4183,admin,203.0.113.46,3389,failed,2025-07-06 05:16:46,5,6,0,1211,2,-1,0
2918-4110,user1,198.51.100.107,3389,disconnected,2025-07-19 08:50:44,8,5,9,771,1,1,1
1841-2298,alice,172.16.0.153,3389,failed,2025-07-15 19:39:26,19,1,1,314,2,1,2
7223-3412,rdp_user,192.168.1.60,3389,failed,2025-07-18 16:10:35,16,4,5,719,2,1,0
8846-3115,bob,203.0.113.140,3389,disconnected,2025-07-03 20:07:28,20,3,2,1062,1,1,0
2322-6276,root,10.0.0.101,3389,failed,2025-07-04 09:15:11,9,4,7,3,2,1,2
4282-9276,bob,10.0.0.106,3389,failed,2025-07-03 23:48:51,23,3,2,8,2,1,2
3247-7701,root,192.168.1.145,3389,disconnected,2025-07-06 12:24:19,12,6,7,559,1,1,2
8904-2318,admin,203.0.113.171,3389,failed,2025-07-03 15:43:12,15,3,0,1096,2,1,0
7345-6431,root,203.0.113.198,3389,disconnected,2025-07-01 10:35:32,10,1,7,1125,1,1,0
3291-9184,test,192.168.1.233,3389,connected,2025-07-17 05:55:16,5,3,8,657,0,1,1
5437-8529,root,192.168.1.160,3389,disconnected,2025-07-26 22:33:24,22,5,7,576,1,1,2
9258-5422,bob,192.168.1.179,3389,disconnected,2025-07-02 07:43:20,7,2,2,596,1,1,1
9004-6179,rdp_user,198.51.100.23,3389,disconnected,2025-07-10 23:44:14,23,3,5,907,1,1,0
8099-1280,alice,198.51.100.113,3389,failed,2025-07-15 12:23:51,12,1,1,778,2,1,0
3293-1408,root,10.0.0.123,3389,connected,2025-07-04 00:31:44,0,4,7,27,0,1,1
4196-6081,remote,203.0.113.67,3389,connected,2025-07-26 11:50:38,11,5,6,1234,0,1,0
3938-4381,rdp_user,203.0.113.211,3389,disconnected,2025-07-12 01:45:35,1,5,5,1141,1,1,1
9003-8932,user1,172.16.0.201,3389,disconnected,2025-07-17 08:58:06,8,3,9,368,1,1,2
7369-6915,root,172.16.0.206,3389,disconnected,2025-07-25 01:02:56,1,4,7,373,1,1,1
7401-6142,user1,10.0.0.37,3389,failed,2025-07-30 07:18:12,7,2,9,185,2,1,2
5376-1997,alice,192.168.1.58,3389,disconnected,2025-07-02 17:51:15,17,2,1,716,1,1,0
8842-9189,alice,10.0.0.113,3389,connected,2025-07-22 23:26:27,23,1,1,16,0,-1,2
1989-8843,remote,10.0.0.203,3389,failed,2025-07-09 14:34:25,14,2,6,116,2,1,2
3984-3045,root,203.0.113.155,3389,failed,2025-07-20 21:44:57,21,6,7,1078,2,1,0
9082-4510,test,203.0.113.198,3389,connected,2025-07-28 00:16:38,0,0,8,1125,0,-1,1
1712-9176,john,192.168.1.193,3389,failed,2025-07-12 16:59:42,16,5,4,612,2,1,0
4423-4012,guest,192.168.1.91,3389,connected,2025-07-09 21:22:19,21,2,3,753,0,1,0
4018-2630,remote,192.168.1.85,3389,connected,2025-07-16 11:06:06,11,2,6,746,0,1,0
3920-4238,test,172.16.0.71,3389,disconnected,2025-07-11 20:31:39,20,4,8,477,1,1,2
1832-7639,guest,203.0.113.163,3389,disconnected,2025-07-19 00:09:15,0,5,3,1087,1,1,1
7822-2615,bob,203.0.113.68,3389,disconnected,2025-07-07 06:49:53,6,0,2,1235,1,1,1
8537-4183,user1,203.0.113.210,3389,failed,2025-07-14 23:27:22,23,0,9,1140,2,-1,0
1802-2012,root,198.51.100.141,3389,connected,2025-07-19 16:53:36,16,5,7,809,0,1,0
1031-4652,remote,172.16.0.222,3389,connected,2025-07-15 19:55:12,19,1,6,391,0,1,2
3875-8080,john,10.0.0.60,3389,disconnected,2025-07-22 01:32:41,1,1,4,211,1,1,1
1730-6088,alice,192.168.1.166,3389,connected,2025-07-05 11:06:45,11,5,1,582,0,1,1
4917-3126,john,203.0.113.28,3389,connected,2025-07-23 08:28:34,8,2,4,1191,0,1,0
9449-7107,test,192.168.1.94,3389,disconnected,2025-07-22 12:46:45,12,1,8,756,1,1,0
4728-7171,alice,172.16.0.232,3389,connected,2025-07-13 03:47:39,3,6,1,402,0,1,1
6130-6356,rdp_user,172.16.0.239,3389,connected,2025-07-16 08:20:11,8,2,5,409,0,1,1
7341-3519,bob,10.0.0.106,3389,disconnected,2025-07-14 05:50:15,5,0,2,8,1,1,1
2836-4470,admin,10.0.0.120,3389,connected,2025-07-14 04:01:54,4,0,0,24,0,-1,1
6431-6299,user1,198.51.100.2,3389,disconnected,2025-07-21 08:55:01,8,0,9,873,1,1,1
5515-7249,root,198.51.100.155,3389,failed,2025-07-22 10:21:56,10,1,7,824,2,1,1
3130-3160,bob,10.0.0.81,3389,failed,2025-07-04 09:50:52,9,4,2,234,2,1,2
4336-1725,bob,198.51.100.137,3389,failed,2025-07-27 18:01:03,18,6,2,804,2,1,0
7966-5240,bob,192.168.1.174,3389,failed,2025-07-08 21:38:54,21,1,2,591,2,1,2
9464-3564,admin,198.51.100.211,3389,disconnected,2025-07-15 14:39:11,14,1,0,887,1,1,0
4809-8608,test,203.0.113.164,3389,failed,2025-07-03 05:29:24,5,3,8,1088,2,1,1
3040-4828,test,198.51.100.118,3389,failed,2025-07-30 01:08:43,1,2,8,783,2,1,1
4310-3659,test,198.51.100.117,3389,failed,2025-07-14 15:44:36,15,0,8,782,2,1,0
2206-5269,test,203.0.113.56,3389,connected,2025-07-09 16:06:45,16,2,8,1222,0,1,0
4034-6805,test,198.51.100.76,3389,failed,2025-07-28 02:31:39,2,0,8,990,2,1,1
4519-1538,test,10.0.0.177,3389,connected,2025-07-20 23:20:20,23,6,8,86,0,-1,2
1960-7141,rdp_user,192.168.1.90,3389,connected,2025-07-02 20:08:12,20,2,5,752,0,1,0
4384-4927,bob,192.168.1.43,3389,failed,2025-07-20 17:20:43,17,6,2,700,2,1,0
8808-9170,root,172.16.0.3,3389,failed,2025-07-20 03:28:15,3,6,7,431,2,1,1
3736-3072,john,10.0.0.74,3389,disconnected,2025-07-24 02:26:51,2,3,4,226,1,1,1
8274-1573,test,198.51.100.113,3389,failed,2025-07-15 13:34:21,13,1,8,778,2,1,0
7205-2541,john,198.51.100.236,3389,failed,2025-07-22 11:58:42,11,1,4,914,2,1,0
1294-3394,bob,198.51.100.129,3389,failed,2025-07-16 17:37:06,17,2,2,795,2,1,0
1605-8252,root,172.16.0.120,3389,failed,2025-07-20 07:44:00,7,6,7,278,2,1,1
5937-9821,bob,192.168.1.164,3389,failed,2025-07-08 00:40:51,0,1,2,580,2,1,1
4624-3290,alice,192.168.1.182,3389,connected,2025-07-23 23:47:50,23,2,1,600,0,1,0
8752-7155,bob,192.168.1.195,3389,connected,2025-07-05 02:44:34,2,5,2,614,0,1,1
5702-3678,remote,10.0.0.44,3389,failed,2025-07-18 09:56:16,9,4,6,193,2,1,2
5370-4232,admin,203.0.113.173,3389,failed,2025-07-08 21:04:11,21,1,0,1098,2,1,0
8570-4475,rdp_user,172.16.0.204,3389,connected,2025-07-28 06:08:17,6,0,5,371,0,1,1
9023-4334,rdp_user,203.0.113.103,3389,connected,2025-07-12 14:52:37,14,5,5,1021,0,1,0
8462-5515,john,192.168.1.163,3389,disconnected,2025-07-16 20:37:25,20,2,4,579,1,1,2
8792-4302,guest,203.0.113.182,3389,connected,2025-07-26 17:35:15,17,5,3,1108,0,1,0
3722-3629,admin,192.168.1.155,3389,disconnected,2025-07-08 03:13:13,3,1,0,570,1,1,1
5455-2640,alice,172.16.0.213,3389,connected,2025-07-27 13:04:30,13,6,1,381,0,1,2
3723-6437,rdp_user,192.168.1.21,3389,failed,2025-07-16 01:27:45,1,2,5,631,2,1,1
6313-9570,remote,192.168.1.74,3389,failed,2025-07-14 20:12:35,20,0,6,734,2,1,0
3154-9593,bob,172.16.0.252,3389,disconnected,2025-07-13 09:17:16,9,6,2,424,1,1,1
6917-2621,rdp_user,192.168.1.254,3389,failed,2025-07-02 20:31:50,20,2,5,680,2,1,0
9304-9026,john,198.51.100.54,3389,failed,2025-07-15 08:45:14,8,1,4,966,2,1,1
8517-1001,john,192.168.1.71,3389,failed,2025-07-04 03:07:58,3,4,4,731,2,1,1
9862-3817,test,203.0.113.193,3389,failed,2025-07-12 05:52:32,5,5,8,1120,2,1,1
6995-3823,guest,10.0.0.100,3389,disconnected,2025-07-19 09:12:39,9,5,3,2,1,1,2
8441-6658,admin,203.0.113.119,3389,disconnected,2025-07-01 10:38:16,10,1,0,1038,1,1,0
4617-6688,bob,192.168.1.88,3389,disconnected,2025-07-06 10:19:49,10,6,2,749,1,1,0
9798-1328,remote,172.16.0.244,3389,disconnected,2025-07-09 13:16:51,13,2,6,415,1,1,2
3163-9676,guest,203.0.113.157,3389,failed,2025-07-24 01:22:24,1,3,3,1080,2,1,1
4709-5890,bob,192.168.1.75,3389,connected,2025-07-21 12:02:56,12,0,2,735,0,1,0
7481-5839,root,10.0.0.23,3389,disconnected,2025-07-09 14:43:25,14,2,7,145,1,1,2
5683-1912,bob,198.51.100.67,3389,connected,2025-07-20 01:19:38,1,6,2,980,0,1,1
4731-2060,guest,10.0.0.35,3389,disconnected,2025-07-15 08:01:13,8,1,3,183,1,1,2
5852-9564,remote,203.0.113.241,3389,disconnected,2025-07-01 05:41:28,5,1,6,1174,1,1,1
9590-8812,remote,192.168.1.96,3389,failed,2025-07-16 11:49:09,11,2,6,758,2,1,0
2113-4919,alice,203.0.113.208,3389,failed,2025-07-10 02:56:28,2,3,1,1137,2,1,1
7631-6279,john,10.0.0.44,3389,disconnected,2025-07-03 08:37:52,8,3,4,193,1,1,2
9437-3646,john,203.0.113.43,3389,failed,2025-07-04 01:22:23,1,4,4,1208,2,1,1
2954-8345,john,198.51.100.168,3389,connected,2025-07-19 07:09:46,7,5,4,838,0,1,1
5323-5842,rdp_user,172.16.0.158,3389,connected,2025-07-24 02:24:26,2,3,5,319,0,1,1
4101-7809,admin,198.51.100.21,3389,failed,2025-07-13 03:31:45,3,6,0,885,2,1,1
7133-6727,rdp_user,198.51.100.158,3389,disconnected,2025-07-27 21:52:45,21,6,5,827,1,1,0
8664-2681,alice,172.16.0.225,3389,failed,2025-07-17 15:51:18,15,3,1,394,2,1,2
6199-7544,test,198.51.100.11,3389,connected,2025-07-18 18:18:51,18,4,8,774,0,1,0
3760-9191,root,203.0.113.41,3389,connected,2025-07-15 14:46:35,14,1,7,1206,0,1,0
2663-4907,admin,203.0.113.132,3389,failed,2025-07-03 22:23:09,22,3,0,1053,2,1,0
2984-6561,user1,10.0.0.83,3389,failed,2025-07-22 14:18:21,14,1,9,236,2,1,2
9569-5692,bob,203.0.113.86,3389,failed,2025-07-13 12:50:01,12,6,2,1255,2,1,0
7594-9054,admin,192.168.1.178,3389,connected,2025-07-28 19:29:24,19,0,0,595,0,1,2
3419-4955,bob,10.0.0.201,3389,disconnected,2025-07-12 04:12:30,4,5,2,114,1,1,1
8299-5154,test,10.0.0.31,3389,connected,2025-07-02 20:01:03,20,2,8,179,0,1,2
5684-3041,john,192.168.1.206,3389,failed,2025-07-28 16:23:14,16,0,4,627,2,1,2
6175-2146,john,203.0.113.46,3389,failed,2025-07-13 15:39:01,15,6,4,1211,2,1,0
1303-7964,bob,198.51.100.68,3389,failed,2025-07-03 07:13:42,7,3,2,981,2,1,1
6611-7612,alice,198.51.100.39,3389,connected,2025-07-16 15:42:30,15,2,1,949,0,1,0
5387-6601,rdp_user,192.168.1.254,3389,connected,2025-07-24 20:04:28,20,3,5,680,0,1,0
1308-2425,test,172.16.0.97,3389,failed,2025-07-12 19:44:59,19,5,8,505,2,1,2
5767-7217,rdp_user,203.0.113.152,3389,connected,2025-07-19 10:37:40,10,5,5,1075,0,1,0
8392-8341,remote,172.16.0.218,3389,failed,2025-07-16 03:08:53,3,2,6,386,2,1,1
8176-5398,admin,172.16.0.42,3389,failed,2025-07-22 00:19:23,0,1,0,445,2,1,1
5976-3448,root,172.16.0.235,3389,failed,2025-07-14 19:21:38,19,0,7,405,2,1,2
2139-9174,john,172.16.0.198,3389,connected,2025-07-25 02:37:21,2,4,4,363,0,1,1
9665-1165,john,192.168.1.73,3389,failed,2025-07-18 19:07:27,19,4,4,733,2,1,0
1027-8878,alice,172.16.0.210,3389,failed,2025-07-17 23:44:28,23,3,1,378,2,1,2
4102-1712,bob,203.0.113.143,3389,failed,2025-07-17 15:05:43,15,3,2,1065,2,1,0
5555-1808,remote,192.168.1.66,3389,disconnected,2025-07-07 14:24:05,14,0,6,725,1,1,0
5520-4911,alice,172.16.0.110,3389,connected,2025-07-04 20:20:46,20,4,1,267,0,1,2
2650-8765,admin,198.51.100.249,3389,connected,2025-07-04 11:35:19,11,4,0,928,0,1,0
8212-5317,test,10.0.0.198,3389,connected,2025-07-15 11:07:15,11,1,8,109,0,1,2
5595-5571,bob,192.168.1.228,3389,disconnected,2025-07-22 17:34:13,17,1,2,651,1,1,0
1940-2246,root,10.0.0.67,3389,disconnected,2025-07-14 11:53:26,11,0,7,218,1,1,2
7553-6074,john,10.0.0.67,3389,failed,2025-07-21 21:50:38,21,0,4,218,2,1,2
7069-3085,guest,198.51.100.120,3389,disconnected,2025-07-06 09:41:41,9,6,3,786,1,1,1
2384-6624,alice,192.168.1.228,3389,connected,2025-07-23 19:02:06,19,2,1,651,0,1,0
7503-1272,remote,192.168.1.18,3389,connected,2025-07-04 11:13:46,11,4,6,597,0,1,2
2665-9098,admin,172.16.0.48,3389,disconnected,2025-07-10 02:04:20,2,3,0,451,1,1,1
9013-3531,john,172.16.0.97,3389,disconnected,2025-07-04 03:47:40,3,4,4,505,1,1,1
7308-1242,user1,192.168.1.166,3389,failed,2025-07-07 11:58:50,11,0,9,582,2,1,2
8190-6042,guest,192.168.1.129,3389,disconnected,2025-07-03 02:28:02,2,3,3,541,1,1,1
5083-2346,alice,10.0.0.80,3389,connected,2025-07-27 18:01:12,18,6,1,233,0,1,2
9990-9950,remote,198.51.100.84,3389,connected,2025-07-27 05:55:26,5,6,6,999,0,1,1
4457-6922,remote,172.16.0.116,3389,connected,2025-07-23 06:09:57,6,2,6,273,0,1,1
3964-5717,john,198.51.100.159,3389,failed,2025-07-26 19:17:55,19,5,4,828,2,1,0
7072-3772,rdp_user,172.16.0.62,3389,failed,2025-07-27 10:47:56,10,6,5,467,2,1,2
9313-1539,john,192.168.1.254,3389,failed,2025-07-09 17:08:50,17,2,4,680,2,1,0
6005-6675,rdp_user,198.51.100.155,3389,connected,2025-07-14 08:45:06,8,0,5,824,0,1,1
8347-5673,admin,172.16.0.61,3389,failed,2025-07-19 13:05:25,13,5,0,466,2,1,2
6498-6116,alice,10.0.0.91,3389,failed,2025-07-01 00:08:20,0,1,1,245,2,1,1
4994-8639,remote,203.0.113.172,3389,failed,2025-07-20 06:10:49,6,6,6,1097,2,1,1
2209-4750,guest,192.168.1.15,3389,connected,2025-07-22 04:21:44,4,1,3,564,0,1,1
6910-8904,alice,172.16.0.25,3389,failed,2025-07-26 20:59:21,20,5,1,421,2,1,2
3179-3523,test,172.16.0.37,3389,disconnected,2025-07-09 22:17:26,22,2,8,439,1,1,2
7726-9660,admin,192.168.1.106,3389,failed,2025-07-23 11:25:13,11,2,0,516,2,1,1
3099-7569,john,172.16.0.119,3389,disconnected,2025-07-21 19:16:38,19,0,4,276,1,1,2
9925-8014,test,203.0.113.89,3389,disconnected,2025-07-03 19:00:29,19,3,8,1258,1,1,0
7280-4153,bob,198.51.100.214,3389,connected,2025-07-09 22:05:59,22,2,2,890,0,1,0
4365-8761,john,203.0.113.100,3389,failed,2025-07-07 07:46:19,7,0,4,1018,2,1,1
3420-8490,test,192.168.1.45,3389,failed,2025-07-23 09:48:41,9,2,8,702,2,1,1
2714-9772,john,198.51.100.33,3389,connected,2025-07-13 20:28:22,20,6,4,943,0,1,0
5822-6820,alice,172.16.0.206,3389,connected,2025-07-20 21:20:04,21,6,1,373,0,1,2
3120-3782,user1,198.51.100.149,3389,failed,2025-07-10 18:09:23,18,3,9,817,2,1,0
5741-8078,rdp_user,10.0.0.159,3389,disconnected,2025-07-06 11:43:05,11,6,5,66,1,1,2
2855-5110,john,192.168.1.41,3389,connected,2025-07-29 00:53:16,0,1,4,698,0,1,1
6521-5712,rdp_user,10.0.0.153,3389,disconnected,2025-07-23 05:32:01,5,2,5,60,1,1,1
4985-7149,test,203.0.113.3,3389,failed,2025-07-29 12:28:25,12,1,8,1193,2,1,0
9110-3645,alice,203.0.113.167,3389,disconnected,2025-07-19 12:51:14,12,5,1,1091,1,1,0
3426-6712,alice,203.0.113.158,3389,failed,2025-07-27 22:11:41,22,6,1,1081,2,1,0
9719-7065,root,172.16.0.180,3389,connected,2025-07-27 16:19:36,16,6,7,344,0,1,2
6304-7887,test,10.0.0.224,3389,connected,2025-07-29 14:45:19,14,1,8,139,0,1,2
3495-6867,test,10.0.0.52,3389,failed,2025-07-05 05:07:25,5,5,8,202,2,1,1
5405-1340,rdp_user,10.0.0.53,3389,failed,2025-07-04 13:12:38,13,4,5,203,2,1,2
2865-1313,user1,192.168.1.188,3389,failed,2025-07-09 20:03:13,20,2,9,606,2,1,2
3387-5729,remote,203.0.113.26,3389,disconnected,2025-07-15 17:33:03,17,1,6,1189,1,1,0
9757-9730,root,203.0.113.240,3389,disconnected,2025-07-27 19:05:50,19,6,7,1173,1,1,0
2404-6371,user1,198.51.100.148,3389,connected,2025-07-21 20:48:39,20,0,9,816,0,1,0
3684-8703,rdp_user,203.0.113.109,3389,connected,2025-07-27 13:57:15,13,6,5,1027,0,1,0
2579-7939,admin,172.16.0.49,3389,connected,2025-07-21 20:23:48,20,0,0,452,0,1,2
9243-1436,john,172.16.0.144,3389,connected,2025-07-18 08:14:00,8,4,4,304,0,1,1
2717-9376,root,198.51.100.126,3389,disconnected,2025-07-23 19:56:52,19,2,7,792,1,1,0
5984-5185,remote,192.168.1.206,3389,disconnected,2025-07-11 07:54:55,7,4,6,627,1,1,1
3835-7026,rdp_user,10.0.0.130,3389,failed,2025-07-07 15:42:14,15,0,5,35,2,1,2
8694-3979,alice,203.0.113.165,3389,disconnected,2025-07-18 04:50:45,4,4,1,1089,1,1,1
9319-1300,bob,198.51.100.249,3389,connected,2025-07-09 19:09:55,19,2,2,928,0,1,0
1186-2460,admin,192.168.1.24,3389,failed,2025-07-08 06:12:01,6,1,0,664,2,1,1
6823-6243,remote,198.51.100.60,3389,disconnected,2025-07-12 18:06:59,18,5,6,973,1,1,0
8248-5903,guest,198.51.100.123,3389,connected,2025-07-02 03:51:39,3,2,3,789,0,1,1
9397-2071,john,192.168.1.116,3389,failed,2025-07-06 11:17:23,11,6,4,527,2,1,2
6365-5564,alice,10.0.0.184,3389,failed,2025-07-15 02:51:52,2,1,1,94,2,1,1
9083-2925,rdp_user,198.51.100.167,3389,connected,2025-07-17 20:09:51,20,3,5,837,0,1,0
6562-2363,alice,172.16.0.109,3389,connected,2025-07-11 00:42:50,0,4,1,265,0,1,1
4921-6398,john,192.168.1.38,3389,connected,2025-07-22 14:56:13,14,1,4,694,0,1,0
5111-6060,john,203.0.113.175,3389,failed,2025-07-28 18:46:19,18,0,4,1100,2,1,0
